2562  
0.154911E+02 0.360646E+02 5
0.205089E+02 0.360646E+02 5
0.255134E+02 0.358558E+02 5
0.304787E+02 0.354411E+02 5
0.353809E+02 0.348255E+02 5
0.401992E+02 0.340166E+02 5
0.449164E+02 0.330236E+02 5
0.495196E+02 0.318574E+02 5
0.346260E+03 0.277266E+02 5
0.350607E+03 0.287551E+02 5
0.355034E+03 0.296419E+02 5
0.359533E+03 0.303792E+02 5
0.409303E+01 0.309603E+02 5
0.870101E+01 0.313795E+02 5
0.133421E+02 0.316328E+02 5
0.180000E+02 0.317175E+02 5
0.226579E+02 0.316328E+02 5
0.272990E+02 0.313795E+02 5
0.319070E+02 0.309603E+02 5
0.364670E+02 0.303792E+02 5
0.409660E+02 0.296419E+02 5
0.453931E+02 0.287551E+02 5
0.497397E+02 0.277266E+02 5
0.565368E+02 0.233353E+02 5
0.589523E+02 0.200667E+02 5
0.607166E+02 0.244219E+02 5
0.612687E+02 0.167667E+02 5
0.630718E+02 0.210807E+02 5
0.649826E+02 0.253745E+02 5
0.635057E+02 0.134416E+02 5
0.653473E+02 0.177093E+02 5
0.672786E+02 0.219590E+02 5
0.693288E+02 0.261847E+02 5
0.656813E+02 0.100974E+02 5
0.675625E+02 0.143132E+02 5
0.695156E+02 0.185136E+02 5
0.715670E+02 0.226930E+02 5
0.737473E+02 0.268446E+02 5
0.678119E+02 0.673914E+01 5
0.697349E+02 0.108973E+02 5
0.717123E+02 0.150431E+02 5
0.737682E+02 0.191711E+02 5
0.759295E+02 0.232750E+02 5
0.782278E+02 0.273475E+02 5
0.699132E+02 0.337182E+01 5
0.718808E+02 0.746611E+01 5
0.738857E+02 0.115515E+02 5
0.759498E+02 0.156228E+02 5
0.780975E+02 0.196740E+02 5
0.803564E+02 0.236983E+02 5
0.827585E+02 0.276878E+02 5
0.720000E+02 0.174962E-06 5
0.740158E+02 0.402409E+01 5
0.760516E+02 0.804317E+01 5
0.781282E+02 0.120520E+02 5
0.802677E+02 0.160451E+02 5
0.824946E+02 0.200160E+02 5
0.848366E+02 0.239577E+02 5
0.873258E+02 0.278616E+02 5
0.740868E+02 -0.337182E+01 5
0.761546E+02 0.575470E+00 5
0.782254E+02 0.452201E+01 5
0.803188E+02 0.846260E+01 5
0.824556E+02 0.123918E+02 5
0.846576E+02 0.163038E+02 5
0.869493E+02 0.201921E+02 5
0.893579E+02 0.240492E+02 5
0.919151E+02 0.278663E+02 5
0.761881E+02 -0.673914E+01 5
0.783122E+02 -0.287541E+01 5
0.804220E+02 0.992240E+00 5
0.825367E+02 0.485854E+01 5
0.846759E+02 0.871818E+01 5
0.868596E+02 0.125656E+02 5
0.891097E+02 0.163948E+02 5
0.914499E+02 0.201992E+02 5
0.939068E+02 0.239710E+02 5
0.965113E+02 0.277013E+02 5
0.783187E+02 -0.100974E+02 5
0.805034E+02 -0.632398E+01 5
0.826563E+02 -0.254162E+01 5
0.847966E+02 0.124431E+01 5
0.869431E+02 0.502850E+01 5
0.891147E+02 0.880558E+01 5
0.913310E+02 0.125700E+02 5
0.936132E+02 0.163156E+02 5
0.959842E+02 0.200358E+02 5
0.984698E+02 0.237228E+02 5
0.101099E+03 0.273679E+02 5
0.804943E+02 -0.134416E+02 5
0.827435E+02 -0.976530E+01 5
0.849435E+02 -0.607455E+01 5
0.871134E+02 -0.237503E+01 5
0.892717E+02 0.132787E+01 5
0.914365E+02 0.502888E+01 5
0.936261E+02 0.872267E+01 5
0.958593E+02 0.124037E+02 5
0.981565E+02 0.160659E+02 5
0.100540E+03 0.197027E+02 5
0.103033E+03 0.233066E+02 5
0.105665E+03 0.268688E+02 5
0.827313E+02 -0.167667E+02 5
0.850488E+02 -0.131939E+02 5
0.872993E+02 -0.960083E+01 5
0.895025E+02 -0.599357E+01 5
0.916766E+02 -0.237763E+01 5
0.938393E+02 0.124171E+01 5
0.960080E+02 0.485928E+01 5
0.982001E+02 0.846985E+01 5
0.100434E+03 0.120680E+02 5
0.102728E+03 0.156478E+02 5
0.105104E+03 0.192029E+02 5
0.107584E+03 0.227261E+02 5
0.110195E+03 0.262090E+02 5
0.850477E+02 -0.200667E+02 5
0.874366E+02 -0.166034E+02 5
